# Undirected graph (each unordered pair of nodes is saved once): alpha3.6000000000000014.txt
# Nodes: 100000 Edges: 77201
# NodeId	NodeId
0	26832
0	77538
1	38997
1	64249
2	50714
3	6550
3	10524
3	11752
3	15705
3	22313
3	37189
3	38631
3	42109
3	54679
3	58987
3	62295
3	71870
4	90972
5	74470
6	86041
7	30003
8	30211
9	7893
9	94503
10	33869
10	75042
11	36492
11	98770
12	4094
13	6803
13	84262
14	69228
15	25018
15	99977
16	15755
16	35917
17	67140
18	32968
18	62786
19	53852
20	15876
20	80001
21	36106
21	62083
22	42990
23	13701
23	78371
24	28586
24	60033
24	92851
25	83802
26	80330
27	70984
28	510
29	30044
30	78876
31	57718
32	34340
33	30131
34	89369
35	74744
36	99354
37	96578
38	8757
39	10304
39	19802
39	39464
39	48996
39	66224
39	71619
39	78784
39	88858
39	92719
40	47524
41	35548
41	79170
42	49447
43	98767
44	68705
45	17591
45	18046
45	37408
45	45325
45	62649
45	90812
46	36867
46	38831
47	40348
47	56176
48	25668
48	64265
49	43880
50	42320
51	47924
52	31763
52	48149
53	81516
53	85534
54	63597
55	45266
56	27731
57	44124
58	81862
59	28011
60	60720
61	72251
62	76055
63	8058
64	76281
64	84945
64	91593
65	18860
66	21115
66	61007
67	4199
68	2096
68	36057
69	55916
70	96026
71	16063
71	89051
72	61753
73	9354
73	54244
74	32738
75	9099
76	1093
77	19965
78	99048
79	86966
80	85859
81	75825
82	96087
83	8260
84	11741
84	44111
85	28435
85	29021
86	54930
87	29526
88	16582
88	47366
89	12297
90	42897
91	45545
91	48234
91	60453
92	13860
92	97740
93	20084
93	52711
94	14805
95	32278
96	43236
97	51045
97	67483
98	71308
99	33634
100	63240
101	20913
102	69762
102	77458
103	31587
104	41979
104	48850
105	90092
106	78821
107	88110
108	51657
109	36724
110	87086
110	98136
111	57519
112	91245
113	74001
114	2975
114	32665
114	68449
115	35468
115	96922
116	77944
117	98432
118	87925
119	72138
120	10494
120	27688
120	68823
120	84832
120	86504
120	91497
121	75400
122	13005
123	50740
123	66890
124	29668
125	92925
126	67701
127	20111
127	93870
127	99726
128	1197
129	37529
130	33484
131	15012
132	89872
133	27886
134	11895
134	35499
134	70885
135	50312
136	95075
137	19302
137	40376
138	20716
138	62259
139	30320
139	56483
140	68599
141	96253
142	7418
142	36441
143	16149
144	60635
144	73889
145	19243
146	58794
146	73372
147	62859
147	97781
148	5635
149	25433
149	33176
149	41909
150	13871
151	70783
152	31065
153	14879
154	24970
154	37561
155	49506
156	49166
157	7061
158	13929
158	67206
159	60257
160	44448
160	74324
161	91359
162	18414
163	36964
164	11170
165	19292
166	3615
166	61773
167	73970
168	79983
169	41604
169	91110
170	37013
170	71186
171	95284
172	47781
173	4577
174	27990
174	29560
175	80501
175	95145
176	86432
177	22266
178	48956
179	35109
179	51120
180	31654
181	44598
182	27134
182	93565
183	64593
184	19886
184	45662
185	54968
186	30788
186	51664
187	98208
188	92507
189	47354
190	70174
191	54565
191	58501
192	20096
192	79020
192	81756
193	22770
194	82865
194	84762
195	32478
196	13037
196	13181
197	74941
197	93384
198	80029
199	94858
200	70540
201	22845
202	74902
203	70355
204	57722
205	25293
206	74965
207	45320
207	99121
208	1257
209	6958
210	29345
211	52045
212	13229
213	72121
214	98548
215	54764
216	97589
217	27320
218	78089
219	79837
220	48863
221	55506
221	85542
222	21708
222	55921
223	7145
224	43766
224	63710
225	44346
226	46511
227	91935
228	60673
229	97655
230	42821
231	20355
231	91407
232	19778
232	35193
232	45905
233	26315
234	74137
234	86607
235	92901
236	56478
237	64995
237	91389
238	82966
239	22238
239	67829
240	68763
241	23712
242	52785
243	81934
244	13967
245	42437
245	75965
246	47550
247	60272
247	68752
248	8887
249	49892
250	61335
250	86095
251	47707
251	92327
252	40887
252	53564
252	91150
253	3741
254	66869
255	9274
255	68182
256	47455
257	83442
258	5762
258	95321
259	45824
260	10953
261	10331
261	11725
262	52270
262	78876
263	5677
263	48526
264	64171
265	16418
266	74129
267	18749
268	68641
268	93305
269	3104
270	84654
271	66859
271	71094
272	94983
273	56041
274	36772
275	2566
275	67855
276	57357
277	96570
278	19550
279	4296
280	92897
281	7874
282	8913
283	28744
284	2311
285	60748
286	52381
286	84740
287	21059
288	61361
289	97180
290	60990
291	83606
292	22769
293	30370
294	83844
294	97998
295	48993
296	93193
297	82783
297	84527
298	88157
298	97568
299	7368
299	80741
300	94447
301	60790
302	50239
302	95962
303	49512
303	83771
304	81995
305	6178
306	13847
306	87562
307	11251
308	52170
308	56961
309	12069
310	29431
310	67639
311	16001
312	27407
313	40339
313	48931
313	52677
313	92555
314	30441
314	37432
315	85285
315	96847
316	95698
317	8271
318	21007
319	4379
319	98144
320	39089
321	50508
322	56700
323	68268
323	82208
324	15866
325	51315
326	17058
327	18075
328	77005
328	79490
329	53612
330	83707
331	55724
331	74951
332	1293
332	7850
332	95597
333	86488
333	86843
334	70184
335	83204
336	45457
337	41180
338	4465
338	38458
339	25881
339	77922
340	69456
341	23927
342	12750
342	34212
342	50129
342	90398
342	99415
343	57987
344	36772
345	75282
346	22754
346	55975
347	46357
348	93751
349	6876
349	8570
349	20118
349	31335
349	32774
349	37453
349	39794
349	55982
349	59438
349	63962
349	86516
349	93805
350	15237
351	12147
352	66768
353	34601
354	17562
354	61821
354	63375
354	96637
355	64689
356	1317
357	18748
357	43008
358	18843
358	34984
358	83023
358	86474
359	22608
359	64319
360	22611
361	93813
362	26272
362	37529
363	57526
364	36140
364	83967
365	29484
366	27443
367	11157
368	14871
369	21816
370	52743
371	19114
371	88057
372	7798
373	22597
373	69612
374	80200
375	5618
375	6507
375	73901
376	19031
377	13546
377	44492
378	15616
378	33535
379	52675
380	7851
381	66555
381	74693
382	48969
383	40324
384	70089
384	90904
385	30487
385	58571
386	18630
387	60208
388	20513
389	92092
390	47898
391	95555
392	74665
393	16788
393	47803
393	48462
393	73532
394	7391
395	48689
396	17263
396	35120
396	70372
397	72861
398	53454
399	28098
399	42490
399	81112
400	76687
401	76724
401	82285
402	65027
403	6546
404	16363
404	46263
405	59768
406	46739
406	62961
407	97239
408	7264
408	82840
409	81253
410	22085
411	69203
412	10796
412	86490
413	54846
414	87443
415	91443
416	78938
417	25587
418	14704
418	40855
419	21227
419	49553
420	79510
421	90368
422	79586
423	59798
424	49670
425	35966
425	71388
426	19758
426	62785
427	441
427	15425
427	16915
427	21409
427	68250
428	92506
428	99582
429	74785
430	65648
431	37220
432	94525
433	6503
434	78802
435	6295
436	5438
437	20714
438	50177
439	46652
440	71194
440	72112
442	4150
443	34333
444	18310
445	67124
446	29064
446	90617
447	90245
448	15517
448	77617
449	61631
449	85440
450	28135
451	2782
451	5800
451	45731
451	52522
451	77931
451	84209
452	7787
453	52288
453	90329
454	66500
455	21918
456	15924
456	16506
456	22991
456	77130
457	5032
458	25869
458	60633
459	34249
460	24045
460	96001
461	60021
462	57569
462	73445
463	22019
464	70120
465	90261
466	19180
467	34282
467	87724
468	41069
469	11853
469	72085
470	55253
471	82803
472	52241
473	4948
474	31306
474	88420
475	99309
476	65689
477	82859
478	87846
479	84355
480	44752
481	49998
482	43513
482	57178
483	3798
484	3601
484	4818
484	21192
484	30147
484	30755
484	34820
484	35915
484	39817
484	45532
484	52581
484	57393
484	59419
484	67875
484	76123
485	795
486	96650
487	75289
488	20726
488	46762
488	70216
489	1731
489	11410
490	57804
490	84377
491	3929
491	4735
492	23784
492	34224
493	61919
494	70889
495	42522
495	83970
496	3171
497	9146
497	74210
498	6909
498	91876
499	66920
500	95651
501	33404
502	80514
502	95726
503	39029
504	25442
505	12720
506	78184
507	5369
508	63762
509	24410
509	38299
510	38319
510	86621
511	56574
511	67086
512	94807
513	25332
513	58988
514	78563
515	27712
515	89816
516	43357
516	59446
516	72160
517	7232
518	91170
519	56391
520	99289
521	20512
522	37509
522	77121
522	89503
523	10139
523	93899
524	98971
525	2332
526	44410
527	29788
528	72930
529	7800
530	10584
531	11142
531	33622
531	47363
532	60919
532	93703
533	16567
534	7153
