# Undirected graph (each unordered pair of nodes is saved once): alpha4.0.txt
# Nodes: 100000 Edges: 70752
# NodeId	NodeId
0	19652
0	68905
1	17683
2	1582
2	64794
3	83120
4	50047
5	50581
6	19461
7	7851
8	968
9	18181
9	27214
10	24754
11	81149
12	22161
12	59509
13	80360
14	71531
15	64125
16	10034
17	8637
18	45777
19	24324
20	25954
21	96923
22	44794
23	25616
23	55759
24	34442
24	65767
25	99557
26	69740
27	61964
28	47356
29	43006
30	57560
30	85966
31	41715
31	83814
32	93843
33	16400
34	39153
34	50397
35	16134
36	63799
37	3208
37	12856
38	10632
38	22327
38	36502
38	71035
38	86017
39	89607
40	32825
41	32297
41	36898
41	57840
41	64124
42	74152
42	96364
43	61571
43	93101
44	74960
45	38666
46	60423
47	34911
47	45442
48	69803
49	96864
50	80088
50	84858
51	54562
52	75985
53	52960
54	85834
55	81666
56	15689
57	80412
57	83570
58	12167
58	56967
59	43496
60	10083
60	60198
61	46987
62	40961
63	98202
64	32478
64	38011
64	83347
64	88573
65	53499
66	52009
67	31292
68	8357
68	12474
68	25438
69	92637
70	37482
71	86236
72	26817
73	13178
73	37029
74	26029
75	81343
76	16681
76	24691
76	85249
77	84782
78	68414
78	82768
79	36096
79	55630
80	12572
80	13479
81	7870
82	9613
83	49411
84	15018
84	28202
85	45424
86	15285
86	89327
87	26430
87	73947
88	7477
88	13041
88	15081
88	17115
88	18476
88	39901
88	63149
88	73651
88	81592
88	89152
88	97402
88	99680
89	49632
89	84451
90	24279
91	72575
92	98569
93	73058
94	2469
95	15299
95	29587
96	82579
97	36615
97	89690
98	8772
99	61700
100	80989
101	61996
102	30453
103	93022
104	58326
105	47551
106	44055
106	82068
107	87963
108	67223
109	41666
110	16105
110	17867
110	60304
111	30623
111	43884
112	31456
113	8461
113	45988
114	85933
115	60765
115	70615
116	55923
117	78025
118	39015
118	53021
119	8295
120	51183
121	7595
122	6620
123	31184
124	87896
125	15094
125	95579
126	10014
126	20949
126	69005
127	12526
128	45828
129	67815
130	5225
130	52494
131	94197
132	39913
133	82055
134	39349
135	786
136	69982
137	87779
138	73463
139	79156
139	91573
140	82507
141	20279
141	37832
141	55556
142	3652
143	79121
144	8390
144	27907
144	28933
144	82438
145	34906
146	64664
147	57228
148	86324
149	89922
150	82679
151	17140
151	36213
151	99413
152	5827
153	28413
154	91342
155	99692
156	59099
157	33717
158	91097
159	10943
159	27785
160	16700
161	36216
162	69565
163	20049
164	47328
165	61981
165	72656
166	56420
167	42911
168	23720
168	54940
168	67570
169	22378
170	6480
171	25078
171	35462
172	94216
173	14248
174	24876
175	7799
176	36298
177	13449
178	41692
178	61516
179	68819
180	33167
181	26372
182	12437
182	86387
183	27332
183	76751
184	58021
185	8724
186	97358
187	20291
187	45989
188	75133
189	44587
189	62930
190	46157
191	54099
192	74431
193	7842
193	92294
194	38078
194	82389
195	33142
196	31870
196	55481
196	76038
197	9223
198	37661
199	13585
199	25161
200	10894
201	49564
202	9227
202	79446
202	85753
202	88713
203	51860
203	79634
203	83827
204	48113
204	82083
205	97389
206	51976
207	6478
208	89429
209	17240
210	99854
211	46561
211	51365
212	3648
213	87442
213	91101
214	28118
214	92554
215	54363
215	65845
216	44549
216	50304
217	51839
217	90979
218	6943
218	18868
219	82639
220	13266
220	57790
221	81042
222	349
223	42235
224	17574
224	39644
225	5186
226	32174
227	4957
228	27275
229	88007
229	92501
230	56814
230	63996
231	58863
231	80682
232	93725
233	72153
234	55512
235	29698
235	44650
235	53882
235	64946
235	66434
236	56363
237	2515
238	90501
239	95665
240	28651
240	45987
241	25376
242	62838
243	67122
243	85921
244	37346
245	81373
246	15631
246	17005
246	23208
246	41111
246	42655
246	57001
246	59835
246	69897
246	71007
246	87368
247	88915
248	79093
249	87862
250	70423
251	45405
252	33579
252	99783
253	19340
253	46251
254	31776
255	34496
256	4443
257	55631
258	10619
259	43785
259	62579
260	82323
260	92843
261	38081
261	90157
262	14640
263	51802
264	38741
264	64148
265	89273
266	50307
267	25058
268	84967
269	14016
270	34177
270	37096
270	39943
271	28318
271	80984
271	87473
272	32104
273	20656
274	88797
275	57706
276	25094
276	44948
277	9548
277	11910
278	86085
279	58261
280	11689
281	29911
282	90561
283	4523
283	8380
283	10560
283	27450
284	97439
285	5386
285	5825
286	59513
287	80599
288	81359
289	78537
290	28216
290	63841
291	41001
292	25507
292	70369
292	84887
292	99982
293	37100
294	57835
295	51609
296	53924
297	72018
298	74525
299	40817
299	73353
300	98298
301	57295
301	75361
302	4767
303	78050
304	18967
305	75855
306	98224
307	12117
308	43399
309	20935
310	45739
310	49666
311	42459
312	56993
313	42336
314	14789
315	20487
316	79516
317	57104
318	67198
319	5477
319	15871
320	6347
320	16089
321	98368
322	6914
322	56124
323	44702
324	98423
325	39905
326	35219
327	10575
328	98788
329	8498
330	21595
331	21605
332	19621
333	70969
334	92002
335	35621
336	99865
337	19132
338	69639
339	18490
340	19375
341	5866
342	76992
343	32352
343	94736
344	12031
344	45919
345	11854
345	53962
345	71684
346	59346
347	19701
347	61545
347	63676
348	10853
350	15003
351	75164
352	83997
353	20064
354	16525
354	20608
354	83403
354	99965
355	5896
356	54805
357	6823
358	68416
359	12526
360	27458
360	31157
361	37846
362	66533
363	47817
364	31534
365	14883
365	63480
366	9735
367	13164
367	23655
367	46200
368	10279
369	67060
369	80749
370	60465
371	12259
372	23872
372	51780
373	36427
374	42858
375	7183
375	33137
376	35061
376	70747
377	72348
378	90841
379	6000
379	43838
380	8370
380	25744
380	39118
380	91327
380	94638
381	82541
382	12410
383	2843
383	79802
384	18626
385	23735
386	42558
387	73912
388	87610
389	68031
389	86159
390	3310
390	30365
391	44724
391	47867
392	37004
393	85571
394	40450
395	80037
396	17088
397	3802
398	1962
399	11373
400	14706
401	36897
