# Undirected graph (each unordered pair of nodes is saved once): alpha2.4000000000000004.txt
# Nodes: 100000 Edges: 165566
# NodeId	NodeId
0	97091
1	12296
1	51658
1	64370
2	11769
2	43280
2	64939
3	87134
4	99586
5	7522
5	78878
6	52126
7	79363
8	1169
8	10555
8	10833
8	24041
8	31189
8	37827
8	44740
8	58157
8	60966
8	73749
8	80480
8	81803
8	89355
8	98938
9	5656
9	19746
9	74358
9	79089
10	24664
11	32069
11	54561
12	97286
13	21095
13	79452
13	89003
14	84092
15	88
15	3624
15	24372
15	62989
15	64463
15	90086
15	93366
16	54325
17	53134
18	9838
18	11558
18	28525
18	36453
18	82803
19	12193
19	61470
20	22810
20	26305
20	81949
20	92688
21	32293
21	46542
21	71844
22	38120
22	61333
23	98334
24	53893
24	96493
25	62393
26	30846
27	13711
27	21929
27	34323
27	82470
28	71339
28	72353
28	93543
29	11230
30	45389
31	13962
31	94567
32	2513
32	45930
33	54729
33	86763
34	15498
34	52728
34	69018
34	83207
34	83920
35	28560
35	30784
35	31967
35	40276
35	46044
35	46640
35	73485
35	80480
35	85018
36	41608
37	56548
37	59772
38	8654
38	8942
38	67585
38	78157
38	90084
39	31129
40	92945
41	19085
41	30929
42	87601
43	81416
43	92771
44	17117
44	80876
45	18346
45	46516
46	11354
46	25217
46	25541
46	58806
46	79788
46	87737
46	96965
47	77
48	26166
48	31858
48	68732
48	73830
48	76035
49	43381
50	91667
51	12977
51	73621
52	79120
53	29576
54	23894
54	51533
54	79029
54	80100
54	89074
55	28719
55	79440
56	37756
56	60751
57	42385
57	60722
57	79212
57	80952
57	84641
57	88388
57	89475
57	90449
57	92543
58	29801
58	97233
59	1216
59	28950
59	29957
59	36950
59	51270
59	54524
59	59454
59	83184
59	95389
60	56416
60	95922
61	1417
61	8155
61	10723
61	14784
61	17621
61	25453
61	34766
61	45283
61	49324
62	65529
62	92939
63	31601
63	34050
64	36963
64	90399
65	88576
66	45795
66	95886
67	45930
67	92753
68	28656
68	49263
68	91252
69	6431
70	70582
71	48252
72	33499
73	9572
73	39914
74	97077
75	36321
76	13770
76	40032
76	44135
76	62310
76	76461
76	82219
77	12946
77	20747
77	25841
77	38796
77	43707
77	76399
77	99204
78	47592
78	95525
79	25199
80	26314
80	64266
80	78574
81	37876
82	283
82	62989
82	69761
83	38025
84	40588
85	681
85	892
85	2775
85	3102
85	3539
85	4165
85	6122
85	7824
85	10760
85	11191
85	14192
85	17167
85	24593
85	26109
85	26136
85	30156
85	31606
85	31716
85	33374
85	35295
85	37371
85	38756
85	39993
85	46729
85	53986
85	58379
85	59201
85	64468
85	64853
85	67950
85	69898
85	73593
85	74749
85	76141
85	77353
85	78832
85	78930
85	80300
85	81174
85	84166
85	85044
85	87071
85	88390
85	88408
85	92688
85	94688
85	95201
85	95736
85	96467
86	13778
86	42880
86	45003
86	70365
87	38173
87	75573
89	84956
89	98197
90	41165
90	72050
90	94236
91	309
91	59216
91	97230
92	13489
92	16419
93	5489
94	22549
94	53983
95	56212
95	92688
96	6784
97	1903
98	13422
98	96349
99	12414
100	16367
101	92139
102	68797
103	84962
104	26553
105	13213
105	38331
105	67608
105	93845
106	28649
106	43148
106	49520
107	91015
108	12291
108	44764
109	31517
109	37786
109	55467
109	59538
109	74681
109	89180
110	4511
110	45930
111	45930
111	93280
112	11445
112	62801
113	70614
114	45930
115	93156
116	91343
117	70519
117	71716
118	20590
118	48017
118	50226
119	11608
119	72135
120	5257
120	92881
121	59649
122	76435
123	60450
124	8903
124	31853
125	18782
125	82568
126	10329
127	75840
128	49307
128	69612
128	94336
128	98213
129	2584
129	9627
129	40562
129	76916
130	96280
131	71920
131	85547
132	39647
132	55263
132	55823
132	87246
133	5945
133	61420
134	44381
134	86730
135	80540
136	18730
137	60622
138	32761
138	67314
138	70340
139	92179
139	98592
140	47700
140	61124
141	1953
141	2513
141	20112
141	22889
141	29222
141	30260
141	51941
141	53794
141	64744
141	76353
141	83378
141	92588
142	16822
142	99008
143	71063
144	12786
145	36702
145	94835
146	66679
147	37308
148	47652
148	75135
149	27817
149	92945
150	18017
150	34440
150	39881
150	47120
150	57660
150	61218
150	63448
150	79320
151	58513
152	67644
152	96594
153	21372
154	37875
155	27485
155	37827
156	52567
156	63581
156	73177
157	73168
157	90346
158	42603
159	6135
160	30725
160	36624
160	40952
160	53640
160	63461
160	65564
160	80327
160	97770
161	10312
161	64908
162	95084
163	43891
164	58936
164	87335
164	96636
165	2953
166	11148
166	86248
166	96316
167	95538
168	20207
168	44764
169	26588
169	71579
170	60590
171	19392
172	65944
172	84296
173	27542
173	30359
174	30308
175	85088
176	40882
177	2097
177	49446
177	49904
177	70346
177	83037
177	88788
177	97870
177	98619
178	16059
178	32384
178	46147
178	46740
178	54243
178	74908
178	90435
179	17711
179	43763
179	66679
180	32659
180	43195
181	12654
181	59868
182	45930
182	55880
183	31868
183	54561
183	79182
183	85746
184	65128
185	36325
185	96506
186	47881
186	57944
187	48199
188	45283
188	75894
189	25983
189	42423
189	58276
190	48635
190	72111
190	77669
191	41582
191	71543
192	45638
193	16757
194	14675
194	28852
194	51835
194	57255
194	61885
194	77767
194	81617
194	87738
195	74646
196	11309
196	45930
197	62461
198	68761
199	41122
200	86166
200	88603
201	72414
202	30766
203	35003
203	35820
203	36609
203	60450
203	71716
203	72302
203	79401
203	80480
203	80784
204	20339
205	47019
206	62801
207	3216
207	8311
207	9862
207	13411
207	14082
207	20740
207	22471
207	25219
207	27052
207	35468
207	40040
207	44764
207	45514
207	45930
207	48485
207	53572
207	55387
207	64373
207	70566
207	73816
207	76308
207	82803
207	89456
207	93366
207	97278
207	97459
208	52379
209	57997
209	71078
210	57430
211	88617
212	37267
212	52247
213	36478
214	40552
215	20041
216	51066
216	67943
217	45283
218	45234
218	99306
219	68859
220	57002
220	75277
221	21192
221	80668
222	44764
223	4427
223	5945
224	68307
225	27102
225	44233
225	75993
225	82893
225	85688
225	95218
225	97851
226	56794
226	75048
227	40822
227	59296
228	20756
228	21273
228	26588
228	68378
228	72879
229	83861
229	90380
230	36880
231	68017
232	66506
232	70284
232	76258
233	34561
233	74340
234	23178
234	30585
235	4291
235	29969
235	34766
