# Undirected graph (each unordered pair of nodes is saved once): alpha2.2.txt
# Nodes: 100000 Edges: 236751
# NodeId	NodeId
0	10668
0	90721
0	92431
1	41886
1	45259
1	49622
1	50524
1	88868
2	7198
2	14564
2	22380
2	43188
2	69224
2	72795
3	37125
4	26733
4	35902
5	91882
6	30056
6	31007
7	69396
8	1219
8	61437
8	92171
9	4747
9	67946
9	91458
10	26213
10	42448
10	46338
10	89286
11	2860
11	19785
12	8451
13	18540
13	31217
13	36289
13	42748
13	93782
14	17757
15	19265
15	39302
16	49903
17	17008
17	82678
18	25335
18	26637
18	37367
18	44932
18	74299
19	80614
20	49159
20	49357
20	64860
21	309
21	28322
21	44445
21	51406
22	34398
23	53100
23	75831
23	86467
24	51406
24	75891
25	14321
25	46264
26	5566
27	18914
27	77378
28	12868
28	13377
29	67772
29	82372
30	58630
31	1588
31	60525
32	12414
33	43628
33	62685
33	68060
34	15034
34	57130
34	61418
34	78180
34	96694
35	48748
36	65003
37	2507
37	47639
38	1588
38	31041
39	6027
39	65564
40	38440
41	44907
41	56897
41	80516
42	36735
42	51522
43	3279
44	38386
44	56082
45	51948
46	18992
46	95225
47	517
47	4908
47	7357
47	14553
47	17913
47	31898
47	37103
47	45688
47	47502
47	51061
47	52432
47	58286
47	61304
47	64653
47	66070
47	75477
47	79890
47	82644
47	84850
47	99365
48	49699
48	53408
49	660
50	63780
51	74162
52	10494
52	14090
52	36279
52	89286
52	90529
53	34066
53	59343
54	82206
55	12037
55	32241
55	32812
56	13613
56	31793
56	83170
56	97956
57	15660
58	30555
59	72845
60	12762
60	20843
60	48112
60	73723
60	77186
60	82743
60	83829
60	87089
60	98480
61	61742
61	81801
62	31956
62	78180
62	84073
62	85594
63	7659
63	13083
63	15013
63	15036
64	10083
64	11077
64	38828
64	49041
64	53828
64	85974
65	61554
66	16052
66	33592
67	50692
67	69691
67	86900
68	15256
69	1860
69	2807
69	8139
69	10392
69	11550
69	11569
69	14025
69	14773
69	16990
69	17125
69	20167
69	20529
69	21222
69	26451
69	26980
69	27693
69	28505
69	29218
69	29642
69	30110
69	34601
69	39687
69	51359
69	59343
69	59421
69	61368
69	63369
69	63460
69	63990
69	64073
69	64356
69	68194
69	69361
69	70894
69	72000
69	75477
69	76562
69	80112
69	81316
69	92977
69	97848
69	97885
70	10353
70	17479
70	17913
70	30051
70	34256
70	77550
71	60715
72	53924
72	95501
73	41796
73	50857
73	79297
73	80518
74	1164
74	4533
74	4797
74	15938
74	22272
74	25758
74	30232
74	31479
74	32206
74	33787
74	38269
74	39733
74	40732
74	41717
74	48034
74	48216
74	50824
74	52769
74	60765
74	64222
74	67595
74	68185
74	68586
74	76844
74	80099
74	81709
74	84670
74	85680
74	86629
74	90032
74	97809
75	49766
75	84187
76	1600
76	7014
76	23860
76	39689
76	49031
76	83407
76	89462
76	90710
77	67553
78	4510
78	24755
78	84691
79	41192
80	6295
80	28902
80	43436
80	53169
81	61276
81	81317
82	8030
82	14375
82	17398
82	52922
82	75380
82	79456
83	34601
84	17913
84	20510
84	40326
84	50344
84	56935
84	61092
84	85900
84	96304
85	79070
86	39006
86	39318
86	57365
86	73921
86	92326
87	14019
88	3067
88	7439
88	16858
88	21963
88	34200
88	34371
88	36735
88	44530
88	57257
88	62573
88	64121
88	72562
88	83960
88	88350
89	38397
90	38895
90	69359
91	34579
92	97294
93	47530
93	77556
94	3855
94	4510
94	6032
94	8439
94	8578
94	8912
94	11036
94	12996
94	14564
94	14752
94	15249
94	17913
94	18026
94	18600
94	19982
94	20881
94	21076
94	21474
94	21785
94	23817
94	25335
94	26884
94	28764
94	29039
94	31322
94	31793
94	32215
94	32822
94	33424
94	34256
94	35227
94	35299
94	36007
94	37476
94	38895
94	39059
94	39716
94	40335
94	40678
94	41206
94	41553
94	43614
94	44367
94	46033
94	47898
94	47908
94	47985
94	48748
94	49259
94	50453
94	51406
94	51756
94	51866
94	52008
94	53040
94	53633
94	54665
94	57130
94	59154
94	62676
94	62769
94	63650
94	64307
94	65992
94	68158
94	68454
94	68637
94	69701
94	72341
94	73091
94	75055
94	75760
94	75883
94	76132
94	80100
94	80893
94	83448
94	83678
94	84194
94	84409
94	84862
94	85886
94	86164
94	89052
94	89286
94	90032
94	90038
94	90587
94	91226
94	92018
94	92431
94	92857
94	94400
94	95108
94	95970
94	95975
94	96969
94	97377
94	98240
94	98800
94	99201
94	99520
94	99784
95	3452
95	13670
95	16971
95	58612
95	78260
95	83448
95	89286
95	90708
95	90721
96	39629
97	75477
97	78396
97	86467
98	44458
99	603
99	3360
99	3855
99	4510
99	5414
99	19941
99	20404
99	53859
99	58773
99	68175
99	68185
99	78180
99	80997
99	83448
99	90032
99	91058
99	94913
99	95922
99	97550
100	8022
101	4241
101	12619
101	17913
101	37367
101	51406
101	59733
101	90457
102	36332
102	82203
103	19179
103	48126
103	50547
103	53358
103	81039
103	84019
103	94962
104	8954
104	40711
104	77489
105	29327
105	60958
106	23998
106	86467
107	86164
108	42967
109	68859
110	2860
110	36978
110	47593
110	72313
110	82234
110	83829
111	3855
111	53736
111	70436
111	74461
112	14564
112	36153
113	14601
113	21435
113	22344
113	22873
113	25392
113	25680
113	31898
113	34945
113	46636
113	47102
113	48028
113	56375
113	56935
113	60493
113	61329
113	62008
113	72798
113	77303
113	80489
113	82036
113	83658
113	86242
113	86467
113	88717
113	90395
113	91649
114	21445
114	42999
114	80747
115	6374
115	76351
115	84856
116	58760
117	9255
117	66941
117	84589
118	3855
118	4354
118	15912
118	57938
118	60699
118	78396
119	8850
119	35437
119	36078
119	58760
119	68954
119	80518
119	81943
120	1774
120	13910
120	72338
120	82315
121	99896
122	17210
122	79616
123	55233
123	85291
124	42353
125	1588
125	6414
125	25964
125	34398
125	39573
125	44139
125	49031
125	53936
125	55616
125	65684
125	79297
126	2600
126	10130
126	16148
126	17372
126	24339
126	30611
126	30635
126	31974
126	42930
126	52377
126	76635
126	80277
126	84409
126	89286
127	9684
127	46338
127	65218
127	76135
127	83448
127	88290
127	90721
128	82781
129	6690
130	48748
131	25021
131	42164
131	80206
132	11020
132	79897
133	52685
133	92023
134	77122
135	15236
136	3855
137	14773
137	40533
137	68185
137	86919
138	37005
138	59121
138	97951
139	61738
140	39690
140	70321
141	16525
142	83591
143	1588
143	5568
143	7331
143	13121
143	96200
144	3855
144	43919
144	89286
145	49464
146	8794
147	36956
147	51406
147	53100
147	86467
147	95189
148	10266
148	71317
149	57516
149	72799
150	27652
150	33424
150	41631
150	61470
150	65978
150	79792
150	80904
151	34044
152	15167
152	80949
153	44454
154	3855
154	31247
154	76105
154	80518
154	80629
155	12265
155	70515
156	6960
156	49814
156	75212
157	8963
157	22769
157	26375
157	30396
157	34428
157	48261
157	51400
157	60483
157	62833
157	69703
157	69825
157	75106
157	75477
157	82781
157	85410
157	87693
157	90038
157	90721
157	92431
157	93628
158	89286
159	12377
160	28842
160	53346
160	55063
160	74931
160	77528
160	84775
161	22857
161	42315
161	53859
161	57187
161	68224
161	70378
161	75477
162	37030
163	36956
163	92857
164	4285
164	54909
164	87096
165	2510
165	96678
166	24047
166	36524
166	41930
167	331
167	3855
167	14561
167	31821
167	49031
167	60976
167	69768
167	69945
167	75036
167	96969
167	98031
168	35960
168	49031
168	54427
168	76025
168	80518
168	99477
169	1044
169	2553
170	14564
171	23838
172	5959
172	8741
172	8812
172	10113
172	20959
172	22657
172	26399
172	28398
172	29772
172	40117
172	42999
172	43658
172	48341
172	57080
172	57967
172	66989
172	69405
172	69539
172	69642
172	73841
172	75831
172	78598
172	84636
173	10676
173	38707
173	59519
173	76331
173	90721
174	40974
174	79586
175	73617
176	99919
177	81599
178	3855
178	6309
178	29327
178	62559
179	15378
180	513
180	6731
180	8878
180	9206
180	9245
180	15681
180	20104
180	28769
180	30103
180	33156
180	38666
180	39483
180	42842
180	43305
180	43614
180	45911
180	49031
180	51262
180	51776
180	53100
180	53996
180	66716
180	66907
180	67602
180	74286
180	85335
180	92119
180	98068
181	77115
182	7473
182	57791
183	71544
183	87622
184	3549
184	47985
184	66660
184	72349
184	90457
185	23978
185	42098
185	90721
186	76533
187	12026
187	51406
187	59710
187	66254
187	89869
187	92857
188	43463
189	74923
190	31985
191	44511
191	58841
192	61430
193	11615
194	5719
194	56528
194	57117
194	74547
195	21785
196	33447
196	90457
197	29307
198	8383
198	22945
198	48521
199	519
199	10769
199	19877
199	20431
199	36158
199	40504
199	57117
199	62428
199	75831
199	76929
200	3067
200	9996
200	10149
200	30381
200	45444
200	53274
200	63010
200	67978
200	85087
200	88301
200	89104
200	89462
200	98911
201	74040
202	76123
202	89462
203	80518
203	87120
204	2807
205	30118
205	72455
206	52792
206	71196
206	73658
207	10587
207	15000
208	21004
209	10678
209	20161
209	20169
209	25680
209	34398
209	67546
209	85272
209	86074
209	91374
209	97589
209	99554
210	12147
210	41854
211	5210
211	65832
212	93666
213	40294
213	52628
214	78322
215	24944
216	88352
217	35701
217	57686
218	51406
219	7961
219	18667
219	33645
219	46338
219	56531
219	68831
219	72747
220	846
220	2175
220	2192
220	3855
220	6687
220	9944
220	13350
220	15681
220	17398
220	19941
220	34203
220	34256
220	36044
220	36513
220	36884
220	37431
220	38167
220	40038
220	40346
220	43559
220	44817
220	46872
220	49031
220	50353
220	53168
220	55113
220	59343
220	60545
220	61034
220	61595
220	63183
220	63728
220	64415
220	65088
220	68185
220	68892
220	69043
220	74851
220	75559
220	81116
220	81317
220	83930
220	90865
220	92809
220	97713
220	99046
220	99615
221	2554
221	5338
221	12866
221	30949
221	38613
221	42398
