# Undirected graph (each unordered pair of nodes is saved once): alpha3.4000000000000012.txt
# Nodes: 100000 Edges: 82020
# NodeId	NodeId
0	38343
0	78677
1	5456
1	37953
1	69879
1	85577
2	35946
2	65695
3	69795
4	12879
4	32284
4	94687
5	40232
6	2755
6	48258
7	24587
7	77374
8	66969
9	69195
10	95475
11	20955
12	67529
12	82328
13	24464
13	44951
14	2546
14	2925
14	5679
14	6799
14	11040
14	17685
14	31123
14	48304
14	50244
14	57766
14	64435
14	69132
14	69648
14	72633
14	72951
14	74259
14	84257
14	96982
14	99443
15	37720
16	79419
16	95358
17	55936
18	94490
19	81855
20	4413
20	12593
21	92253
22	58267
22	71959
22	83492
23	95756
23	99313
24	1337
25	59510
25	66557
26	92476
27	94500
27	98380
28	87051
29	79172
30	5188
31	54350
31	61509
32	2336
32	19882
32	36962
33	3438
34	98261
35	16009
35	69460
36	33629
36	78707
36	97500
37	45152
37	50581
38	31613
38	92483
39	43941
39	49527
40	24740
40	97523
41	36298
42	8171
43	62821
44	85250
44	87399
45	49335
46	52578
47	59605
47	61209
48	63060
49	36964
50	2556
50	27355
51	89073
52	84574
53	1860
54	29256
54	99868
55	50803
55	92608
55	93405
56	69011
56	85344
57	88349
58	76519
59	25380
59	41407
59	88822
60	52617
61	64095
62	16984
62	26781
62	53940
63	10838
64	59111
65	39877
66	72778
67	96932
68	11400
69	16613
70	771
70	3975
71	75959
72	90842
73	92847
74	23360
75	16378
76	50081
77	8239
78	44916
79	50267
80	2475
81	99354
82	71598
83	1898
83	37698
83	42290
83	42453
83	43194
83	84702
83	98324
84	48812
85	60936
86	69492
87	2415
88	70630
89	54248
90	501
91	7520
91	43211
91	82219
92	4169
93	40191
94	84925
94	97517
95	1569
95	85446
96	66622
97	423
98	629
98	3115
99	7703
99	27402
99	46765
100	46372
101	12008
101	16142
102	56728
103	10072
103	11189
103	18119
103	33002
103	39518
103	40567
103	40745
103	45709
103	46437
103	50420
103	60272
103	74029
103	79763
104	23511
104	40682
105	42903
106	20367
106	30027
107	48818
107	76240
108	50670
108	66314
109	78794
110	28602
111	621
111	761
111	7799
111	63885
112	20776
112	62051
113	82049
113	85892
114	11518
114	19712
115	28376
115	42513
115	42614
116	79679
117	41751
118	41220
119	5012
119	20921
119	83049
120	84321
121	63008
122	75824
123	27911
123	28186
123	37385
123	64801
123	66223
123	83063
124	83309
125	1367
126	87861
126	93565
127	8188
128	2898
128	79997
129	92907
130	29540
131	282
131	6483
132	33880
132	85810
133	86722
134	16417
135	36551
135	74614
136	30014
137	72297
138	86457
139	79845
140	17968
140	36206
140	38477
140	46255
140	79892
140	98430
141	44421
142	60352
143	83113
144	3932
144	5949
144	83051
144	97705
145	19304
145	59822
146	1166
146	20481
147	16293
147	30822
147	54911
147	70481
148	55864
148	60041
149	18935
149	96523
150	5988
150	69639
151	44216
152	28657
153	60095
154	11866
154	20034
155	39129
156	35000
157	1180
157	92389
158	77626
158	84617
159	62974
160	11705
160	97720
161	3901
161	54902
162	45523
163	71111
164	61225
165	82619
166	40620
166	80291
167	32479
167	39716
168	11695
168	80666
168	86035
169	64764
169	82754
170	42900
171	60865
171	78766
172	10728
172	74783
173	538
173	59680
174	75099
175	76434
176	58255
177	75243
178	87300
179	26291
180	85583
181	54259
182	23285
182	36191
183	2001
184	84907
185	96098
186	15088
187	72952
188	56553
189	1639
190	47884
191	20397
191	60447
192	76908
192	95619
193	67638
194	49981
195	3157
196	57843
197	4737
198	2644
198	59415
199	92888
200	2568
200	28547
200	65043
201	490
201	1571
201	2998
201	5023
201	5496
201	7984
201	19137
201	20756
201	22538
201	31154
201	38887
201	42074
201	42115
201	45826
201	54200
201	70321
201	81414
201	86943
201	87763
201	90501
201	91036
201	91424
201	91836
201	92683
201	97973
201	99143
202	38190
202	38476
202	58668
202	80901
202	86154
203	27565
203	56144
204	17592
204	23700
205	41048
205	96674
206	12550
206	29470
207	40511
208	54330
209	98143
210	21876
211	6027
212	86474
213	3602
214	71165
215	30764
216	73171
217	72575
218	33114
218	84024
219	20707
220	80237
221	96010
222	28799
222	48446
223	50586
224	1912
225	5396
225	40271
226	41095
226	81770
227	4175
227	70482
227	91059
228	58402
228	74385
229	7388
230	77392
230	91326
231	35084
231	90828
232	89668
233	32282
233	81593
234	12257
235	73819
236	13626
236	90560
237	58158
238	28694
238	58662
238	74227
239	49835
240	98578
241	67170
242	37818
243	70305
244	26515
245	96909
246	7554
247	78353
248	23374
248	98051
249	58681
250	42502
251	25559
252	40857
253	34942
254	40538
254	61177
254	97893
255	9376
255	31671
256	59888
257	56546
258	24682
259	81463
260	43027
260	93641
261	74186
262	71518
263	54659
264	41388
264	96584
265	45642
265	64849
265	72804
266	48681
267	25942
267	88408
267	90413
268	91187
269	35287
270	15943
270	28637
270	54481
271	38354
272	81053
273	43802
274	37605
275	16136
276	11147
276	81553
277	14237
277	46157
277	59554
277	69749
278	26532
278	41324
279	27240
279	86742
279	94324
280	81611
281	83126
283	23409
284	9058
285	9417
285	71548
286	81396
287	41887
288	85037
288	88568
289	29142
290	81222
291	57027
291	71431
291	95132
292	21097
293	95857
294	37840
295	40812
296	38306
296	75897
297	32109
297	37520
297	76768
297	94305
297	96818
298	33657
298	39354
298	97122
299	1938
299	13400
299	97533
300	67632
301	66711
302	44020
302	76247
303	54242
303	70905
304	90224
305	55445
306	41901
306	91359
307	34891
307	37418
308	79132
309	38706
309	56746
310	1109
310	18316
310	24299
310	40170
310	60817
310	89061
311	58378
311	59635
312	21852
313	12395
314	35779
315	10864
315	33286
315	50202
315	66813
316	62570
317	83105
318	71011
319	60213
319	75877
320	45685
321	84229
322	43409
323	25826
323	57514
324	38796
325	56063
326	52658
326	61210
326	67220
326	67466
326	86769
326	95743
326	97620
327	30191
327	83529
328	37829
328	59099
329	24451
329	98908
330	2769
330	13215
330	18828
330	75400
331	9825
331	13736
331	44731
331	55970
331	68296
332	55496
333	90209
334	51269
335	76919
335	77853
336	81733
337	1186
337	82998
338	982
339	92982
340	76224
341	16561
342	57003
343	87374
344	36516
345	46216
346	25230
346	75781
346	85098
347	28321
347	42736
348	84042
349	24124
350	22510
351	31922
352	48941
352	92011
353	13232
353	49635
354	22092
355	98498
356	20297
357	98113
358	30508
358	83058
359	10043
359	19072
360	83263
360	97991
361	28505
362	18694
363	11374
364	9256
365	41662
366	6920
366	24276
366	26418
366	41042
366	80226
366	85905
367	42929
367	95836
368	97662
369	4609
369	13864
370	7463
370	25749
370	32743
371	49554
372	23300
373	82350
374	87475
375	59813
375	60424
376	90060
377	6887
377	34805
378	36761
379	24747
379	73920
380	79631
381	50729
382	60763
383	22171
383	69154
384	50928
385	838
385	3937
386	30800
386	37907
387	12239
388	40155
388	76992
389	97880
390	75590
390	92839
391	55641
392	38964
393	47878
394	6689
395	65209
396	4304
396	15442
396	68072
397	26373
397	81071
398	49187
398	55245
399	72874
400	18683
400	24842
400	30851
400	88388
401	11885
401	15679
401	17708
401	36069
401	38642
401	63254
401	63260
401	73388
401	84771
402	8356
403	6829
404	22137
404	63789
405	34852
406	31755
406	83877
407	18332
407	78293
408	48582
409	25092
410	50861
411	94392
412	69659
413	14546
413	28049
414	20881
415	52481
416	99743
417	14795
417	67085
418	3223
419	11023
419	37766
420	33647
421	15381
421	24069
422	95781
423	1371
423	65377
423	85138
424	4047
424	57087
425	20412
426	28678
426	49636
426	73047
427	25293
427	25841
428	9949
428	78102
429	23534
430	5499
430	60411
431	37283
432	81557
433	6346
433	28008
433	45840
433	48059
433	93140
434	87862
434	87939
435	48393
436	39491
436	43504
436	66389
437	42192
438	32150
438	43480
439	9276
440	60504
441	50464
442	71065
443	8345
444	12386
444	46030
445	20390
446	11745
447	62682
447	78735
448	776
448	6910
449	84164
450	63293
451	18793
451	85871
452	56870
453	2267
454	18156
454	90206
454	92748
455	1178
456	60894
457	31057
458	33494
458	91897
459	69382
460	98561
461	47699
462	878
463	97197
464	52057
465	43157
466	56209
467	67211
467	68088
468	48378
469	2675
470	78615
471	15759
471	89153
472	48294
472	97776
473	79777
474	35526
475	85734
476	24875
477	29825
477	99094
478	46226
478	71749
479	3272
480	13927
481	8315
481	8674
481	36606
482	81891
483	85381
484	44340
484	68667
484	80222
485	99531
486	59646
486	99828
487	23724
487	48410
487	59546
488	38828
489	56353
491	32268
492	33505
493	64319
494	64805
495	673
495	6773
496	50941
497	81752
498	99088
499	52894
500	8004
500	49395
500	59636
500	84560
500	88108
502	33443
502	75071
503	12293
503	16920
503	37956
503	64031
504	3383
505	19967
505	44050
506	19346
506	69680
507	5510
507	33342
508	73090
509	25941
509	95444
510	6625
510	60522
511	45074
511	86840
512	56722
513	28998
513	59221
514	79756
515	54800
516	98949
517	58216
517	71444
518	1381
518	2342
519	696
520	69036
521	3354
522	20767
523	830
524	20047
525	42502
525	56767
526	78849
526	85258
527	26867
527	84594
528	36382
529	1234
529	17144
530	31096
530	35462
530	78115
530	78769
530	84942
531	12357
531	86188
532	41652
533	60259
534	19204
534	30857
534	75508
535	9450
535	24910
535	32489
535	44501
535	56669
535	68724
535	69788
535	80923
535	85451
535	98326
536	91694
537	29440
537	73807
538	62912
539	65117
539	83493
540	23639
540	47247
540	83365
541	49345
541	55738
541	81798
542	41529
543	17688
544	2215
545	26814
545	81313
545	89792
546	7796
547	62150
548	6610
549	67171
549	67895
550	84464
551	50405
551	55424
552	36265
552	40354
552	81493
553	48899
554	18529
554	37449
555	39076
555	60887
555	78824
556	953
557	14664
558	28780
558	48764
558	65011
559	46469
559	57758
560	83201
561	15686
561	37920
562	6401
562	21823
562	98054
563	5909
564	43840
565	72532
566	5134
567	24223
568	52499
568	93209
569	30886
570	44339
570	55500
570	76823
570	83777
571	33245
572	10758
572	23884
572	80998
572	84502
573	44551
574	42666
575	35494
576	43550
577	13630
577	99934
578	56439
579	12059
580	11166
580	61724
581	899
581	32286
581	39301
581	67885
581	91211
582	72741
582	82190
583	50121
584	67927
585	14708
586	98078
587	43760
587	58966
588	69689
589	47453
589	73843
590	18276
590	18399
591	29207
592	40861
592	86584
593	67488
594	88462
595	11283
596	8817
597	14311
597	67381
598	96379
599	1324
599	19348
599	56565
600	5907
600	40933
601	62969
602	59622
602	60964
602	66885
602	96990
603	19429
603	35748
603	47238
603	55030
603	63168
604	36611
605	70588
606	31650
606	60634
606	95703
607	40117
608	57721
609	8930
609	13391
610	29700
610	93610
611	46203
611	88063
612	29162
613	46118
614	92983
614	95819
615	50595
616	74435
616	78530
617	64165
618	7677
618	21426
618	73153
619	11610
619	80033
620	93793
621	46771
621	62465
621	63196
622	13068
623	5000
623	33269
623	58438
624	76513
625	63455
625	69349
626	4110
626	41735
627	96261
628	33607
629	42457
630	68032
630	84428
630	98868
631	11363
631	19502
631	51006
631	57213
632	29177
632	50870
632	57121
632	71296
633	37081
634	51209
635	79924
636	26759
637	28361
637	68627
638	7336
639	41252
640	91059
641	29004
641	31103
642	28636
643	78772
644	7714
645	46526
646	22023
646	64094
646	89737
647	15158
648	75776
648	96369
649	25075
649	87852
650	4894
650	71591
651	75353
652	60111
653	93289
654	52612
655	16311
655	86269
656	64577
657	41246
657	59520
657	79270
658	32522
659	18549
