# Undirected graph (each unordered pair of nodes is saved once): alpha2.8000000000000007.txt
# Nodes: 100000 Edges: 110682
# NodeId	NodeId
0	73830
0	83275
0	94347
1	99302
2	36032
3	16804
4	71885
4	80002
5	36268
6	46527
7	63669
8	71575
9	21586
9	64673
10	13478
10	81228
11	2083
11	2137
11	7645
11	59849
11	64156
12	49430
12	76891
13	89403
14	92705
15	29557
16	27241
17	24924
17	33742
18	43311
18	53234
18	89019
19	16370
19	40016
19	60902
20	4858
21	29392
21	92425
22	11290
23	99797
24	52819
24	59112
25	33872
25	48537
25	91720
26	45698
27	32509
27	99205
28	40700
28	87976
29	25430
30	97434
31	26530
31	44957
31	56735
31	87004
32	5002
32	29670
33	34820
33	70217
33	71067
33	72586
34	56619
35	11836
35	36446
36	11665
37	34643
37	56598
38	37182
39	2554
39	17155
40	82494
41	2690
41	12640
41	44243
41	47346
41	47634
41	50486
41	58585
41	60363
41	64762
41	75681
41	77458
41	87543
42	44928
43	17476
43	20111
43	26761
43	51294
43	56319
43	71598
44	84936
45	5953
45	26761
46	4555
46	81597
47	62813
48	70917
49	10509
50	54015
51	26585
51	37744
51	43879
51	90204
52	18299
53	85187
54	77524
55	41587
55	70949
56	8493
57	39542
58	22567
59	47995
60	43117
60	70942
60	78472
60	87108
61	71943
62	62652
63	9621
63	35720
63	72098
63	95140
64	55426
64	71486
64	84649
65	9234
65	24894
65	32518
65	88426
66	27099
66	51744
66	71462
66	86706
67	24136
67	30147
67	34981
68	13941
68	63420
69	33793
70	66033
71	17454
72	6719
73	70872
74	38187
74	50861
75	84134
76	31626
76	55255
77	93322
78	90519
79	724
79	1696
79	13625
79	31737
79	36699
79	39477
79	55700
79	60267
79	61251
79	62467
79	83903
80	60861
81	31886
82	9460
83	15293
84	4850
85	11729
86	44278
87	21688
87	66112
87	72957
87	92582
88	41663
89	78080
90	63292
91	14821
92	90844
93	1529
93	64069
94	39555
94	45765
94	65912
94	67734
95	66524
95	67739
96	24854
97	20057
97	28623
98	10885
98	79062
99	35921
99	89353
100	15358
100	28265
100	52584
101	5934
102	10188
103	72336
104	33474
104	76541
105	59849
106	58937
107	13286
107	72498
107	78620
107	85575
107	88973
108	24307
108	49512
108	77214
109	61960
110	81968
111	79416
112	67602
113	6623
114	59797
114	61973
115	77040
115	91423
116	38292
117	1871
117	16879
117	95897
118	42165
119	19229
119	26692
119	35367
119	41535
119	56450
119	65603
119	80287
120	81324
121	17390
121	22059
121	37674
121	48382
121	55571
121	61128
121	69538
121	74660
121	74923
122	59433
123	55064
123	89926
124	24869
124	58000
124	76958
125	38697
125	90072
126	36154
126	49550
126	63112
126	70715
126	76950
126	91604
126	92888
127	18395
127	78333
128	20014
128	21390
128	50137
129	88529
130	56886
130	74351
131	99118
132	49781
132	78901
132	81854
132	94748
133	92562
133	96390
134	21337
134	25534
134	55719
135	290
135	7955
135	12217
135	13108
135	36960
135	49759
135	56653
136	54197
137	51128
138	1731
138	72763
139	95958
140	42006
140	71982
141	23540
142	32881
143	28968
144	81126
144	92942
145	72488
146	40143
147	8856
147	14883
147	19031
147	43353
147	52205
147	83892
148	59028
149	2224
149	9521
149	12672
149	12898
149	19031
149	40818
149	41571
149	43753
149	64642
149	83089
149	83402
149	84033
150	43622
151	16182
